team_id,team,season,points,xgd_pg,start,spend_eur,signings,paid_signings,spend_rel,first_coach,last_coach,points_prev,xgd_prev,prev_last_coach,d_points,d_xgd,new_manager,log_spend
31,Tottenham,2017/18,77,0.869801605263158,2017,77500000.0,4.0,3.0,1.1414264148164512,83,83,86,0.9548433184210525,83,-9,-0.08504171315789455,0,0.7614721559683029
31,Tottenham,2018/19,71,0.3315944473684211,2018,0.0,0.0,0.0,0.0,83,83,77,0.869801605263158,83,-6,-0.5382071578947369,0,0.0
31,Tottenham,2019/20,59,-0.1343633684210526,2019,100000000.0,4.0,3.0,1.3787398317937405,83,66,71,0.3315944473684211,83,-12,-0.4659578157894737,0,0.8665708650184515
31,Tottenham,2020/21,62,0.10854786842105264,2020,95400000.0,5.0,4.0,1.6687672026021574,66,119,59,-0.1343633684210526,66,3,0.24291123684210525,0,0.9816166439139411
31,Tottenham,2021/22,71,0.6382109894736842,2021,66900000.0,5.0,3.0,1.0506725717920329,95,11,62,0.10854786842105264,119,9,0.5296631210526315,1,0.7181678231435868
31,Tottenham,2022/23,60,0.16244899999999998,2022,173700000.0,8.0,5.0,1.5148872337827701,11,119,71,0.6382109894736842,11,-11,-0.4757619894736842,0,0.9222279650843542
31,Tottenham,2023/24,66,0.13910836842105265,2023,247100000.0,9.0,8.0,1.7735574145250834,10,10,60,0.16244899999999998,119,6,-0.023340631578947335,1,1.0201307614076247
31,Tottenham,2024/25,38,-0.07546078947368422,2024,154850000.0,5.0,4.0,1.3234703383673923,10,10,66,0.13910836842105265,10,-28,-0.21456915789473685,0,0.8430619035338843
31,Tottenham,2025/26,41,-0.23143925789473682,2025,205600000.0,8.0,6.0,1.157804338950599,136,111,38,-0.07546078947368422,10,3,-0.15597846842105262,1,0.7690911949545653
32,Watford,2016/17,40,-0.4306172657894737,2016,44450000.0,5.0,4.0,0.8428777305825242,143,143,45,-0.2276806315789474,104,-5,-0.20293663421052627,1,0.6113283338838388
32,Watford,2017/18,41,-0.2140463684210526,2017,43900000.0,9.0,4.0,0.6465628336831253,79,63,40,-0.4306172657894737,143,1,0.21657089736842108,1,0.49868998407584114
32,Watford,2018/19,50,-0.3041480263157895,2018,23350000.0,6.0,5.0,0.36733762811588044,63,63,41,-0.2140463684210526,63,9,-0.09010165789473693,0,0.3128655119687702
32,Watford,2019/20,34,-0.2885651578947368,2019,36000000.0,4.0,2.0,0.4963463394457466,63,57,50,-0.3041480263157895,63,-16,0.01558286842105272,0,0.40302636308260253
33,West Brom,2015/16,43,-0.32063093947368426,2015,25300000.0,3.0,2.0,0.5817696835908757,139,139,44,-0.3979159710526316,139,-1,0.07728503157894734,0,0.45854427315321983
33,West Brom,2016/17,45,-0.25490876315789474,2016,19900000.0,2.0,2.0,0.3773513349514563,139,139,43,-0.32063093947368426,139,2,0.06572217631578953,0,0.320162332410544
33,West Brom,2017/18,31,-0.3634082368421052,2017,36100000.0,4.0,3.0,0.531683788062889,139,32,45,-0.25490876315789474,139,-14,-0.10849947368421048,0,0.4263676453553377
34,West Ham,2015/16,62,-0.02837078947368421,2015,26500000.0,6.0,3.0,0.6093635025754232,127,127,47,-0.28197102631578946,123,15,0.25360023684210525,1,0.4758387608136402
34,West Ham,2016/17,45,-0.3006846052631579,2016,49600000.0,7.0,4.0,0.9405339805825242,127,127,62,-0.02837078947368421,127,-17,-0.27231381578947367,0,0.6629631829244825
34,West Ham,2017/18,42,-0.5675668157894737,2017,25300000.0,3.0,2.0,0.372620494127177,127,33,45,-0.3006846052631579,127,-3,-0.2668822105263158,0,0.31672168226187186
34,West Ham,2018/19,52,-0.4658288184210526,2018,99400000.0,7.0,6.0,1.5637413376753113,77,77,42,-0.5675668157894737,33,10,0.10173799736842104,1,0.9414676516275357
34,West Ham,2019/20,39,-0.5066897052631579,2019,89300000.0,3.0,3.0,1.2312146697918103,77,33,52,-0.4658288184210526,77,-13,-0.040860886842105315,0,0.802546132153473
34,West Ham,2020/21,65,0.27568923684210533,2020,16200000.0,1.0,1.0,0.2833755627060267,33,33,39,-0.5066897052631579,33,26,0.7823789421052633,0,0.2494937650948886
34,West Ham,2021/22,56,0.029128342105263143,2021,67300000.0,5.0,3.0,1.0569546200538686,33,33,65,0.27568923684210533,33,-9,-0.2465608947368422,0,0.7212265491994019
34,West Ham,2022/23,40,-0.10793265789473683,2022,184600000.0,8.0,8.0,1.6099492421203188,33,33,56,0.029128342105263143,33,-16,-0.13706099999999996,0,0.9593307736820182
34,West Ham,2023/24,52,-0.6152147105263158,2023,137550000.0,5.0,5.0,0.9872635466124049,33,33,40,-0.10793265789473683,33,12,-0.507282052631579,0,0.6867585902109179
34,West Ham,2024/25,43,-0.4604873157894737,2024,144400000.0,9.0,5.0,1.234156389152415,67,53,52,-0.6152147105263158,33,-9,0.1547273947368421,1,0.8038637022937098
34,West Ham,2025/26,39,-0.48620326315789475,2025,143800000.0,8.0,5.0,0.8097872759780941,53,95,43,-0.4604873157894737,53,-4,-0.025715947368421033,0,0.5932093112869595
35,Wolves,2019/20,59,0.44301860789473685,2019,97100000.0,7.0,6.0,1.338756376671722,95,95,57,0.27282625263157895,95,2,0.1701923552631579,0,0.8496193251323105
35,Wolves,2020/21,45,-0.3572396315789474,2020,84589000.0,6.0,5.0,1.4796577452925983,95,95,59,0.44301860789473685,95,-14,-0.8002582394736842,0,0.9081205447227922
35,Wolves,2021/22,51,-0.5115691078947368,2021,26300000.0,7.0,4.0,0.413044673215702,18,18,45,-0.3572396315789474,95,6,-0.15432947631578936,1,0.3457467190665275
35,Wolves,2022/23,41,-0.7251375,2022,139000000.0,6.0,5.0,1.2122586384329594,18,67,51,-0.5115691078947368,18,-10,-0.21356839210526324,0,0.7940140019754
35,Wolves,2023/24,46,-0.6698305000000001,2023,94000000.0,8.0,5.0,0.6746839213490807,51,51,41,-0.7251375,67,5,0.055306999999999884,1,0.515624443798061
35,Wolves,2024/25,42,-0.4263580263157895,2024,63900000.0,7.0,5.0,0.5461398425681393,51,142,46,-0.6698305000000001,51,-4,0.2434724736842106,0,0.435761400516996
35,Wolves,2025/26,20,-0.7858579736842105,2025,117500000.0,7.0,6.0,0.6616829271726429,142,109,42,-0.4263580263157895,142,-22,-0.359499947368421,0,0.5078309003583801
